Author,tweet_id,Content,tweet_text_lower,cybercrime_flag
user_008,710,Received a suspicious attachment in an email claiming to be my resume feedback.,received a suspicious attachment in an email claiming to be my resume feedback.,TRUE
user_008,711,They’re selling stolen credit card numbers through a Telegram bot!,they’re selling stolen credit card numbers through a telegram bot!,TRUE
user_008,712,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_008,713,Hackers leaked private data from the healthcare app—thousands affected.,hackers leaked private data from the healthcare app—thousands affected.,TRUE
user_008,714,Hackers leaked private data from the healthcare app—thousands affected.,hackers leaked private data from the healthcare app—thousands affected.,TRUE
user_008,715,Hackers leaked private data from the healthcare app—thousands affected.,hackers leaked private data from the healthcare app—thousands affected.,TRUE
user_008,716,Police warning about a surge in social engineering attacks targeting remote workers.,police warning about a surge in social engineering attacks targeting remote workers.,TRUE
user_008,717,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_008,718,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_008,719,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_008,720,Saw someone offering hacked Netflix accounts on the dark web.,saw someone offering hacked netflix accounts on the dark web.,TRUE
user_008,721,I think I found a SQL injection vulnerability on this old site.,i think i found a sql injection vulnerability on this old site.,TRUE
user_008,722,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_008,723,"Just got an email asking for my password. Looked like my bank, but it's a phishing scam.","just got an email asking for my password. looked like my bank, but it's a phishing scam.",TRUE
user_008,724,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_008,725,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_008,726,Hackers leaked private data from the healthcare app—thousands affected.,hackers leaked private data from the healthcare app—thousands affected.,TRUE
user_008,727,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_008,728,Someone tried to brute force into my admin panel last night!,someone tried to brute force into my admin panel last night!,TRUE
user_008,729,Fake customer support tried to remote into my laptop. Total scam!,fake customer support tried to remote into my laptop. total scam!,TRUE
user_008,730,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_008,731,Fake customer support tried to remote into my laptop. Total scam!,fake customer support tried to remote into my laptop. total scam!,TRUE
user_008,732,Someone tried to brute force into my admin panel last night!,someone tried to brute force into my admin panel last night!,TRUE
user_008,733,I think I found a SQL injection vulnerability on this old site.,i think i found a sql injection vulnerability on this old site.,TRUE
user_008,734,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_008,735,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_008,736,Police warning about a surge in social engineering attacks targeting remote workers.,police warning about a surge in social engineering attacks targeting remote workers.,TRUE
user_008,737,"Just got an email asking for my password. Looked like my bank, but it's a phishing scam.","just got an email asking for my password. looked like my bank, but it's a phishing scam.",TRUE
user_008,738,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_008,739,Received a suspicious attachment in an email claiming to be my resume feedback.,received a suspicious attachment in an email claiming to be my resume feedback.,TRUE
user_008,740,I think I found a SQL injection vulnerability on this old site.,i think i found a sql injection vulnerability on this old site.,TRUE
user_008,741,They’re selling stolen credit card numbers through a Telegram bot!,they’re selling stolen credit card numbers through a telegram bot!,TRUE
user_008,742,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_008,743,They’re selling stolen credit card numbers through a Telegram bot!,they’re selling stolen credit card numbers through a telegram bot!,TRUE
user_008,744,Fake customer support tried to remote into my laptop. Total scam!,fake customer support tried to remote into my laptop. total scam!,TRUE
user_008,745,They’re selling stolen credit card numbers through a Telegram bot!,they’re selling stolen credit card numbers through a telegram bot!,TRUE
user_008,746,Be careful with that game mod site—it's full of trojans and spyware.,be careful with that game mod site—it's full of trojans and spyware.,TRUE
user_008,747,Saw someone offering hacked Netflix accounts on the dark web.,saw someone offering hacked netflix accounts on the dark web.,TRUE
user_008,748,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_008,749,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_008,750,"Company suffered a ransomware attack. All data encrypted, ransom note left on every computer.","company suffered a ransomware attack. all data encrypted, ransom note left on every computer.",TRUE
user_008,751,Police warning about a surge in social engineering attacks targeting remote workers.,police warning about a surge in social engineering attacks targeting remote workers.,TRUE
user_008,752,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_008,753,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_008,754,Saw someone offering hacked Netflix accounts on the dark web.,saw someone offering hacked netflix accounts on the dark web.,TRUE
user_008,755,Police warning about a surge in social engineering attacks targeting remote workers.,police warning about a surge in social engineering attacks targeting remote workers.,TRUE
user_008,756,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_008,757,Be careful with that game mod site—it's full of trojans and spyware.,be careful with that game mod site—it's full of trojans and spyware.,TRUE
user_008,758,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_008,759,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_008,760,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_008,761,"Just got an email asking for my password. Looked like my bank, but it's a phishing scam.","just got an email asking for my password. looked like my bank, but it's a phishing scam.",TRUE
user_008,762,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_008,763,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_008,764,"Just got an email asking for my password. Looked like my bank, but it's a phishing scam.","just got an email asking for my password. looked like my bank, but it's a phishing scam.",TRUE
user_008,765,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_008,766,Police warning about a surge in social engineering attacks targeting remote workers.,police warning about a surge in social engineering attacks targeting remote workers.,TRUE
user_008,767,There's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,there's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,TRUE
user_008,768,Be careful with that game mod site—it's full of trojans and spyware.,be careful with that game mod site—it's full of trojans and spyware.,TRUE
user_008,769,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_008,770,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_008,771,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_008,772,Hackers leaked private data from the healthcare app—thousands affected.,hackers leaked private data from the healthcare app—thousands affected.,TRUE
user_008,773,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_008,774,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_008,775,"Company suffered a ransomware attack. All data encrypted, ransom note left on every computer.","company suffered a ransomware attack. all data encrypted, ransom note left on every computer.",TRUE
user_008,776,There's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,there's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,TRUE
user_008,777,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_008,778,Be careful with that game mod site—it's full of trojans and spyware.,be careful with that game mod site—it's full of trojans and spyware.,TRUE
user_008,779,"Company suffered a ransomware attack. All data encrypted, ransom note left on every computer.","company suffered a ransomware attack. all data encrypted, ransom note left on every computer.",TRUE
user_008,780,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_008,781,Saw someone offering hacked Netflix accounts on the dark web.,saw someone offering hacked netflix accounts on the dark web.,TRUE
user_008,782,Saw someone offering hacked Netflix accounts on the dark web.,saw someone offering hacked netflix accounts on the dark web.,TRUE
user_008,783,Hackers leaked private data from the healthcare app—thousands affected.,hackers leaked private data from the healthcare app—thousands affected.,TRUE
user_008,784,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_008,785,They’re selling stolen credit card numbers through a Telegram bot!,they’re selling stolen credit card numbers through a telegram bot!,TRUE
user_008,786,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_008,787,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_008,788,There's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,there's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,TRUE
user_008,789,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_008,790,"Company suffered a ransomware attack. All data encrypted, ransom note left on every computer.","company suffered a ransomware attack. all data encrypted, ransom note left on every computer.",TRUE
user_008,791,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_008,792,Saw someone offering hacked Netflix accounts on the dark web.,saw someone offering hacked netflix accounts on the dark web.,TRUE
user_008,793,Hackers leaked private data from the healthcare app—thousands affected.,hackers leaked private data from the healthcare app—thousands affected.,TRUE
user_008,794,They’re selling stolen credit card numbers through a Telegram bot!,they’re selling stolen credit card numbers through a telegram bot!,TRUE
user_008,795,"Company suffered a ransomware attack. All data encrypted, ransom note left on every computer.","company suffered a ransomware attack. all data encrypted, ransom note left on every computer.",TRUE
user_008,796,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_008,797,I think I found a SQL injection vulnerability on this old site.,i think i found a sql injection vulnerability on this old site.,TRUE
user_008,798,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_008,799,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_008,800,There's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,there's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,TRUE
user_009,801,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_009,802,Be careful with that game mod site—it's full of trojans and spyware.,be careful with that game mod site—it's full of trojans and spyware.,TRUE
user_009,803,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_009,804,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_009,805,They’re selling stolen credit card numbers through a Telegram bot!,they’re selling stolen credit card numbers through a telegram bot!,TRUE
user_009,806,Hackers leaked private data from the healthcare app—thousands affected.,hackers leaked private data from the healthcare app—thousands affected.,TRUE
user_009,807,Be careful with that game mod site—it's full of trojans and spyware.,be careful with that game mod site—it's full of trojans and spyware.,TRUE
user_009,808,Received a suspicious attachment in an email claiming to be my resume feedback.,received a suspicious attachment in an email claiming to be my resume feedback.,TRUE
user_009,809,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_009,810,Police warning about a surge in social engineering attacks targeting remote workers.,police warning about a surge in social engineering attacks targeting remote workers.,TRUE
user_009,811,I think I found a SQL injection vulnerability on this old site.,i think i found a sql injection vulnerability on this old site.,TRUE
user_009,812,"Just got an email asking for my password. Looked like my bank, but it's a phishing scam.","just got an email asking for my password. looked like my bank, but it's a phishing scam.",TRUE
user_009,813,Received a suspicious attachment in an email claiming to be my resume feedback.,received a suspicious attachment in an email claiming to be my resume feedback.,TRUE
user_009,814,Fake customer support tried to remote into my laptop. Total scam!,fake customer support tried to remote into my laptop. total scam!,TRUE
user_009,815,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_009,816,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_009,817,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_009,818,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_009,819,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_009,820,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_009,821,Fake customer support tried to remote into my laptop. Total scam!,fake customer support tried to remote into my laptop. total scam!,TRUE
user_009,822,Fake customer support tried to remote into my laptop. Total scam!,fake customer support tried to remote into my laptop. total scam!,TRUE
user_009,823,My friend's Instagram account was hacked and they're asking people for money.,my friend's instagram account was hacked and they're asking people for money.,TRUE
user_009,824,My friend's Instagram account was hacked and they're asking people for money.,my friend's instagram account was hacked and they're asking people for money.,TRUE
user_009,825,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_009,826,My friend's Instagram account was hacked and they're asking people for money.,my friend's instagram account was hacked and they're asking people for money.,TRUE
user_009,827,"Company suffered a ransomware attack. All data encrypted, ransom note left on every computer.","company suffered a ransomware attack. all data encrypted, ransom note left on every computer.",TRUE
user_009,828,Police warning about a surge in social engineering attacks targeting remote workers.,police warning about a surge in social engineering attacks targeting remote workers.,TRUE
user_009,829,Received a suspicious attachment in an email claiming to be my resume feedback.,received a suspicious attachment in an email claiming to be my resume feedback.,TRUE
user_009,830,"Just got an email asking for my password. Looked like my bank, but it's a phishing scam.","just got an email asking for my password. looked like my bank, but it's a phishing scam.",TRUE
user_009,831,Saw someone offering hacked Netflix accounts on the dark web.,saw someone offering hacked netflix accounts on the dark web.,TRUE
user_009,832,"Company suffered a ransomware attack. All data encrypted, ransom note left on every computer.","company suffered a ransomware attack. all data encrypted, ransom note left on every computer.",TRUE
user_009,833,There's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,there's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,TRUE
user_009,834,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_009,835,There's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,there's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,TRUE
user_009,836,Hackers leaked private data from the healthcare app—thousands affected.,hackers leaked private data from the healthcare app—thousands affected.,TRUE
user_009,837,Police warning about a surge in social engineering attacks targeting remote workers.,police warning about a surge in social engineering attacks targeting remote workers.,TRUE
user_009,838,My friend's Instagram account was hacked and they're asking people for money.,my friend's instagram account was hacked and they're asking people for money.,TRUE
user_009,839,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_009,840,"Company suffered a ransomware attack. All data encrypted, ransom note left on every computer.","company suffered a ransomware attack. all data encrypted, ransom note left on every computer.",TRUE
user_009,841,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_009,842,Hackers leaked private data from the healthcare app—thousands affected.,hackers leaked private data from the healthcare app—thousands affected.,TRUE
user_009,843,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_009,844,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_009,845,Saw someone offering hacked Netflix accounts on the dark web.,saw someone offering hacked netflix accounts on the dark web.,TRUE
user_009,846,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_009,847,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_009,848,I think I found a SQL injection vulnerability on this old site.,i think i found a sql injection vulnerability on this old site.,TRUE
user_009,849,Police warning about a surge in social engineering attacks targeting remote workers.,police warning about a surge in social engineering attacks targeting remote workers.,TRUE
user_009,850,My friend's Instagram account was hacked and they're asking people for money.,my friend's instagram account was hacked and they're asking people for money.,TRUE
user_009,851,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_009,852,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_009,853,Received a suspicious attachment in an email claiming to be my resume feedback.,received a suspicious attachment in an email claiming to be my resume feedback.,TRUE
user_009,854,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_009,855,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_009,856,My friend's Instagram account was hacked and they're asking people for money.,my friend's instagram account was hacked and they're asking people for money.,TRUE
user_009,857,Someone tried to brute force into my admin panel last night!,someone tried to brute force into my admin panel last night!,TRUE
user_009,858,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_009,859,They’re selling stolen credit card numbers through a Telegram bot!,they’re selling stolen credit card numbers through a telegram bot!,TRUE
user_009,860,They’re selling stolen credit card numbers through a Telegram bot!,they’re selling stolen credit card numbers through a telegram bot!,TRUE
user_009,861,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_009,862,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_009,863,Police warning about a surge in social engineering attacks targeting remote workers.,police warning about a surge in social engineering attacks targeting remote workers.,TRUE
user_009,864,They’re selling stolen credit card numbers through a Telegram bot!,they’re selling stolen credit card numbers through a telegram bot!,TRUE
user_009,865,They’re selling stolen credit card numbers through a Telegram bot!,they’re selling stolen credit card numbers through a telegram bot!,TRUE
user_009,866,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_009,867,Hackers leaked private data from the healthcare app—thousands affected.,hackers leaked private data from the healthcare app—thousands affected.,TRUE
user_009,868,My friend's Instagram account was hacked and they're asking people for money.,my friend's instagram account was hacked and they're asking people for money.,TRUE
user_009,869,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_009,870,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_009,871,Hackers leaked private data from the healthcare app—thousands affected.,hackers leaked private data from the healthcare app—thousands affected.,TRUE
user_009,872,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_009,873,My friend's Instagram account was hacked and they're asking people for money.,my friend's instagram account was hacked and they're asking people for money.,TRUE
user_009,874,Be careful with that game mod site—it's full of trojans and spyware.,be careful with that game mod site—it's full of trojans and spyware.,TRUE
user_009,875,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_009,876,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_009,877,Fake customer support tried to remote into my laptop. Total scam!,fake customer support tried to remote into my laptop. total scam!,TRUE
user_009,878,Be careful with that game mod site—it's full of trojans and spyware.,be careful with that game mod site—it's full of trojans and spyware.,TRUE
user_009,879,Be careful with that game mod site—it's full of trojans and spyware.,be careful with that game mod site—it's full of trojans and spyware.,TRUE
user_009,880,They’re selling stolen credit card numbers through a Telegram bot!,they’re selling stolen credit card numbers through a telegram bot!,TRUE
user_009,881,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_009,882,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_009,883,My friend's Instagram account was hacked and they're asking people for money.,my friend's instagram account was hacked and they're asking people for money.,TRUE
user_009,884,My friend's Instagram account was hacked and they're asking people for money.,my friend's instagram account was hacked and they're asking people for money.,TRUE
user_009,885,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_009,886,Fake customer support tried to remote into my laptop. Total scam!,fake customer support tried to remote into my laptop. total scam!,TRUE
user_009,887,They’re selling stolen credit card numbers through a Telegram bot!,they’re selling stolen credit card numbers through a telegram bot!,TRUE
user_009,888,Someone tried to brute force into my admin panel last night!,someone tried to brute force into my admin panel last night!,TRUE
user_009,889,Saw someone offering hacked Netflix accounts on the dark web.,saw someone offering hacked netflix accounts on the dark web.,TRUE
user_009,890,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_009,891,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_009,892,"Company suffered a ransomware attack. All data encrypted, ransom note left on every computer.","company suffered a ransomware attack. all data encrypted, ransom note left on every computer.",TRUE
user_009,893,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_009,894,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_009,895,There's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,there's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,TRUE
user_009,896,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_009,897,I think I found a SQL injection vulnerability on this old site.,i think i found a sql injection vulnerability on this old site.,TRUE
user_009,898,Received a suspicious attachment in an email claiming to be my resume feedback.,received a suspicious attachment in an email claiming to be my resume feedback.,TRUE
user_009,899,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_009,900,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_010,901,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_010,902,Fake customer support tried to remote into my laptop. Total scam!,fake customer support tried to remote into my laptop. total scam!,TRUE
user_010,903,"Just got an email asking for my password. Looked like my bank, but it's a phishing scam.","just got an email asking for my password. looked like my bank, but it's a phishing scam.",TRUE
user_010,904,Hackers leaked private data from the healthcare app—thousands affected.,hackers leaked private data from the healthcare app—thousands affected.,TRUE
user_010,905,Saw someone offering hacked Netflix accounts on the dark web.,saw someone offering hacked netflix accounts on the dark web.,TRUE
user_010,906,They’re selling stolen credit card numbers through a Telegram bot!,they’re selling stolen credit card numbers through a telegram bot!,TRUE
user_010,907,Someone tried to brute force into my admin panel last night!,someone tried to brute force into my admin panel last night!,TRUE
user_010,908,"Company suffered a ransomware attack. All data encrypted, ransom note left on every computer.","company suffered a ransomware attack. all data encrypted, ransom note left on every computer.",TRUE
user_010,909,"Just got an email asking for my password. Looked like my bank, but it's a phishing scam.","just got an email asking for my password. looked like my bank, but it's a phishing scam.",TRUE
user_010,910,Fake customer support tried to remote into my laptop. Total scam!,fake customer support tried to remote into my laptop. total scam!,TRUE
user_010,911,Fake customer support tried to remote into my laptop. Total scam!,fake customer support tried to remote into my laptop. total scam!,TRUE
user_010,912,They’re selling stolen credit card numbers through a Telegram bot!,they’re selling stolen credit card numbers through a telegram bot!,TRUE
user_010,913,My friend's Instagram account was hacked and they're asking people for money.,my friend's instagram account was hacked and they're asking people for money.,TRUE
user_010,914,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_010,915,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_010,916,"Company suffered a ransomware attack. All data encrypted, ransom note left on every computer.","company suffered a ransomware attack. all data encrypted, ransom note left on every computer.",TRUE
user_010,917,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_010,918,My friend's Instagram account was hacked and they're asking people for money.,my friend's instagram account was hacked and they're asking people for money.,TRUE
user_010,919,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_010,920,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_010,921,There's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,there's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,TRUE
user_010,922,Be careful with that game mod site—it's full of trojans and spyware.,be careful with that game mod site—it's full of trojans and spyware.,TRUE
user_010,923,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_010,924,Received a suspicious attachment in an email claiming to be my resume feedback.,received a suspicious attachment in an email claiming to be my resume feedback.,TRUE
user_010,925,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_010,926,"Just got an email asking for my password. Looked like my bank, but it's a phishing scam.","just got an email asking for my password. looked like my bank, but it's a phishing scam.",TRUE
user_010,927,They’re selling stolen credit card numbers through a Telegram bot!,they’re selling stolen credit card numbers through a telegram bot!,TRUE
user_010,928,Someone tried to brute force into my admin panel last night!,someone tried to brute force into my admin panel last night!,TRUE
user_010,929,Saw someone offering hacked Netflix accounts on the dark web.,saw someone offering hacked netflix accounts on the dark web.,TRUE
user_010,930,Fake customer support tried to remote into my laptop. Total scam!,fake customer support tried to remote into my laptop. total scam!,TRUE
user_010,931,Fake customer support tried to remote into my laptop. Total scam!,fake customer support tried to remote into my laptop. total scam!,TRUE
user_010,932,I think I found a SQL injection vulnerability on this old site.,i think i found a sql injection vulnerability on this old site.,TRUE
user_010,933,My friend's Instagram account was hacked and they're asking people for money.,my friend's instagram account was hacked and they're asking people for money.,TRUE
user_010,934,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_010,935,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_010,936,"Just got an email asking for my password. Looked like my bank, but it's a phishing scam.","just got an email asking for my password. looked like my bank, but it's a phishing scam.",TRUE
user_010,937,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_010,938,I think I found a SQL injection vulnerability on this old site.,i think i found a sql injection vulnerability on this old site.,TRUE
user_010,939,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_010,940,Received a suspicious attachment in an email claiming to be my resume feedback.,received a suspicious attachment in an email claiming to be my resume feedback.,TRUE
user_010,941,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_010,942,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_010,943,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_010,944,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_010,945,Fake customer support tried to remote into my laptop. Total scam!,fake customer support tried to remote into my laptop. total scam!,TRUE
user_010,946,Someone tried to brute force into my admin panel last night!,someone tried to brute force into my admin panel last night!,TRUE
